,nW,n,utm48_x,utm48_y,x,y,z,lat,lon,zabs
685,685,685,397010.7029939258,5938049.901215421,-862.765,150.652,-7.688,53.581175644442006,103.44434905807718,462.312
686,686,686,397006.25799392577,5938049.769215421,-867.21,150.52,-7.793,53.58117358553976,103.44428198720952,462.207
687,687,687,396996.4579939258,5938051.096215421,-877.01,151.847,-8.205,53.581183584413196,103.4441335804836,461.795
688,688,688,396990.1409939258,5938116.031215421,-883.327,216.782,-11.015,53.581765799783504,103.44401676974732,458.985
689,689,689,396969.4829939258,5938276.345215421,-903.985,377.096,-14.142,53.58320219992907,103.44365192918865,455.858
690,690,690,397005.8839939258,5938279.715215421,-867.584,380.466,-14.102,53.58323963007957,103.4442004567854,455.898
691,691,691,397055.2539939258,5938282.821215421,-818.214,383.572,-14.087,53.583277231502464,103.44494489935038,455.913
692,692,692,397116.1339939258,5938283.681215421,-757.334,384.432,-14.1,53.58329690558467,103.44586388053843,455.9
693,693,693,397166.1559939258,5938284.894215421,-707.312,385.645,-14.06,53.58331761545959,103.44661879453109,455.94
694,694,694,397229.2849939258,5938283.082215421,-644.183,383.833,-14.076,53.583313708844514,103.44757261666847,455.924
695,695,695,397304.15499392577,5938274.307215421,-569.313,375.058,-14.086,53.58324952957372,103.44870601509825,455.914
696,696,696,397377.0509939258,5938261.997215421,-496.417,362.748,-14.073,53.583153190401816,103.44981076610088,455.927
697,697,697,397457.9769939258,5938244.195215422,-415.491,344.946,-14.048,53.583009064063404,103.45103856640486,455.952
698,698,698,397490.8699939258,5938236.798215421,-382.598,337.549,-14.011,53.58294903040045,103.45153766599809,455.989
699,699,699,397551.1529939258,5938221.594215421,-322.315,322.345,-14.025,53.58282419788617,103.4524529030694,455.975
700,700,700,397603.6429939258,5938201.501215422,-269.825,302.252,-14.042,53.58265390787628,103.4532520688235,455.958
701,701,701,397660.7459939258,5938186.266215421,-212.722,287.017,-14.009,53.58252816310072,103.45411928874776,455.991
702,702,702,397709.6619939258,5938175.212215422,-163.806,275.963,-13.979,53.58243838271742,103.45486151474486,456.021
703,703,703,397773.6449939258,5938160.582215421,-99.823,261.333,-14.033,53.582319403369475,103.4558324110302,455.967
704,704,704,397849.0239939258,5938151.380215421,-24.444,252.131,-14.019,53.5822514079741,103.45697359718064,455.981
705,705,705,397875.93199392577,5938147.718215421,2.464,248.469,-14.014,53.582223744097064,103.45738108835108,455.986
706,706,706,397926.5849939258,5938140.501215422,53.117,241.252,-14.0,53.58216875800724,103.45814827506109,456.0
707,707,707,397989.6679939258,5938126.295215421,116.2,227.046,-14.049,53.58205338658173,103.45910542851523,455.951
708,708,708,398073.8409939258,5938116.219215421,200.373,216.97,-14.026,53.58197921583475,103.46037967119018,455.974
709,709,709,398138.6269939258,5938100.300215421,265.159,201.051,-13.926,53.581848765406804,103.46136308767899,456.074
710,710,710,398196.20399392577,5938098.542215421,322.736,199.293,-13.99,53.58184414853188,103.46223302918614,456.01
711,711,711,398262.8539939258,5938077.714215421,389.386,178.465,-13.887,53.58166993548415,103.46324618218553,456.113
712,712,712,398308.9039939258,5938076.991215421,435.436,177.742,-14.002,53.581672369828006,103.46394173469402,455.998
713,713,713,398386.9549939258,5938019.638215422,513.487,120.389,-14.011,53.581172162345425,103.46513891314162,455.989
714,714,714,398426.7839939258,5937989.170215421,553.316,89.921,-14.065,53.58090611242087,103.46575020679545,455.935
715,715,715,398459.3429939258,5937955.459215421,585.875,56.21,-13.926,53.58060951248903,103.46625277935748,456.074
716,716,716,398488.7359939258,5937923.666215422,615.268,24.417,-13.777,53.580329531508156,103.46670691859681,456.223
717,717,717,398525.5799939258,5937883.749215421,652.112,-15.5,-13.812,53.57997799348715,103.46727619271667,456.188
718,718,718,398559.1999939258,5937849.627215421,685.732,-49.622,-13.947,53.579677899174065,103.46779489664982,456.053
719,524,719,398576.92099392577,5937744.221215421,703.453,-155.028,-10.524,53.57873421773084,103.46809670493971,459.476
720,525,720,398563.6159939258,5937758.703215421,690.148,-140.546,-10.544,53.578861770550525,103.46789111806157,459.456
721,2,721,398502.9089939258,5937666.619215421,629.441,-232.63,-4.519,53.57802262171957,103.46700449168465,465.481
722,3,722,398490.5229939258,5937681.951215421,617.055,-217.298,-4.953,53.57815798805704,103.46681250366322,465.047
723,4,723,398487.46499392577,5937677.297215422,613.997,-221.952,-4.703,53.57811557852361,103.46676784753956,465.297
724,5,724,398486.8499939258,5937673.815215421,613.382,-225.434,-4.608,53.57808417257601,103.46675969459385,465.392
725,6,725,398485.4339939258,5937674.075215422,611.966,-225.174,-4.611,53.57808623472625,103.46673823139598,465.389
726,7,726,398484.6699939258,5937671.451215421,611.202,-227.798,-4.567,53.57806250935602,103.46672754987898,465.433
727,8,727,398482.9969939258,5937672.353215422,609.529,-226.896,-4.556,53.578070290345835,103.46670199775433,465.444
728,9,728,398478.4549939258,5937668.163215421,604.987,-231.086,-4.38,53.57803176275088,103.46663478565982,465.62
729,10,729,398475.8969939258,5937670.207215421,602.429,-229.042,-4.378,53.57804963368129,103.46659550050063,465.622
730,11,730,398476.5999939258,5937675.782215421,603.132,-223.467,-4.556,53.57809986297156,103.46660430126278,465.444
731,12,731,398472.9619939258,5937677.612215421,599.494,-221.637,-4.522,53.57811560199325,103.46654877986425,465.478
732,13,732,398472.1299939258,5937680.712215422,598.662,-218.537,-4.532,53.57814329548433,103.46653521018088,465.468
733,14,733,398474.06299392576,5937682.960215421,600.595,-216.289,-4.575,53.57816386864966,103.46656366339057,465.425
734,497,734,398411.6979939258,5937671.601215421,538.23,-227.648,-1.707,53.57804972973312,103.46562577694233,468.293
735,498,735,398459.2929939258,5937637.651215421,585.825,-261.598,-2.115,53.57775389330536,103.46635540427674,467.885
736,499,736,398508.7819939258,5937667.6142154215,635.314,-231.635,-7.19,53.57803269849661,103.46709283814955,462.81
737,500,737,398501.7339939258,5937674.797215422,628.266,-224.452,-7.072,53.578095876419944,103.46698409272344,462.928
738,504,738,398483.3979939258,5937678.655215422,609.93,-220.594,-6.54,53.57812699351859,103.46670600265719,463.46
739,505,739,398481.46999392577,5937680.5062154215,608.002,-218.743,-6.508,53.57814325223174,103.4666762919026,463.492
740,506,740,398477.0989939258,5937679.586215422,603.631,-219.663,-6.156,53.578134139754496,103.4666105980172,463.844
